[REC] ARMED — listening on GPIO6(CMD) + GPIO5(FB). Press microwave START.
[REC] buffer full.
---REC BEGIN---
idx,t_us,chan,level,dt_us
24355,6404146,F,0,207
24356,6404346,F,0,200
24357,6404547,F,1,201
24358,6404760,F,0,213
24359,6404961,F,0,201
24360,6405166,F,1,205
24361,6405366,F,0,200
24362,6405483,C,0,117
24363,6405568,F,0,85
24364,6405683,C,1,115
24365,6405786,F,1,103
24366,6405932,C,1,146
24367,6406100,F,1,168
24368,6406303,F,1,203
24369,6406504,F,0,201
24370,6406710,F,0,206
24371,6406856,C,1,146
24372,6406910,F,1,54
24373,6407115,F,0,205
24374,6407163,C,1,48
24375,6407320,F,0,157
24376,6407398,C,0,78
24377,6407532,F,0,134
24378,6407607,C,1,75
24379,6407734,F,1,127
24380,6407815,C,0,81
24381,6409908,F,0,2093
24382,6410590,C,0,682
24383,6410621,F,1,31
24384,6410978,C,0,357
24385,6411201,C,0,223
24386,6411533,C,0,332
24387,6411733,C,1,200
24388,6411940,C,1,207
24389,6412102,F,0,162
24390,6412153,C,0,51
24391,6412353,C,0,200
24392,6412555,C,0,202
24393,6412764,C,1,209
24394,6412997,F,0,233
24395,6413206,F,1,209
24396,6413252,C,1,46
24397,6413407,F,0,155
24398,6413472,C,1,65
24399,6413613,F,1,141
24400,6413706,C,1,93
24401,6413816,F,1,110
24402,6414017,F,0,201
24403,6414054,C,1,37
24404,6414234,F,1,180
24405,6414296,C,1,62
24406,6414498,C,0,202
24407,6414689,F,0,191
24408,6414713,C,0,24
24409,6414900,F,0,187
24410,6414950,C,0,50
24411,6415113,F,0,163
24412,6415150,C,1,37
24413,6415323,F,0,173
24414,6415360,C,1,37
24415,6415535,F,0,175
24416,6415567,C,0,32
24417,6415745,F,0,178
24418,6415778,C,0,33
24419,6415957,F,1,179
24420,6415989,C,0,32
24421,6416160,F,0,171
24422,6416203,C,0,43
24423,6416370,F,1,167
24424,6416591,F,1,221
24425,6416791,F,1,200
24426,6416793,C,1,2
24427,6416998,C,1,205
24428,6417051,F,1,53
24429,6417214,C,1,163
24430,6417467,C,1,253
24431,6417673,C,1,206
24432,6417736,F,1,63
24433,6419006,C,0,1270
24434,6419426,C,1,420
24435,6419898,F,0,472
24436,6420101,F,0,203
24437,6420301,F,1,200
24438,6420323,C,1,22
24439,6420514,F,1,191
24440,6420723,F,0,209
24441,6420929,F,1,206
24442,6421135,F,1,206
24443,6421346,F,0,211
24444,6421546,F,0,200
24445,6421746,F,0,200
24446,6421950,F,0,204
24447,6422153,F,0,203
24448,6422361,F,0,208
24449,6422563,F,0,202
24450,6422765,F,0,202
24451,6422969,F,0,204
24452,6423181,F,0,212
24453,6423463,F,0,282
24454,6423516,C,0,53
24455,6423698,F,0,182
24456,6423745,C,0,47
24457,6423913,F,0,168
24458,6424079,C,0,166
24459,6424117,F,0,38
24460,6424295,C,1,178
24461,6424329,F,0,34
24462,6424497,C,1,168
24463,6427014,F,0,2517
24464,6427242,F,1,228
24465,6427444,F,0,202
24466,6428026,F,1,582
24467,6428661,F,0,635
24468,6428726,C,1,65
24469,6428862,F,0,136
24470,6428941,C,1,79
24471,6429150,C,0,209
24472,6429351,C,1,201
24473,6429573,C,1,222
24474,6429677,F,0,104
24475,6429884,F,1,207
24476,6429931,C,1,47
24477,6430106,F,1,175
24478,6430149,C,1,43
24479,6430314,F,1,165
24480,6430432,C,1,118
24481,6430516,F,1,84
24482,6430702,C,1,186
24483,6430717,F,0,15
24484,6430922,C,1,205
24485,6430932,F,0,10
24486,6431135,C,0,203
24487,6431346,C,0,211
24488,6431558,C,0,212
24489,6431772,C,1,214
24490,6431972,F,0,200
24491,6431984,C,1,12
24492,6432194,C,1,210
24493,6432230,F,0,36
24494,6432404,C,1,174
24495,6432558,F,0,154
24496,6432605,C,0,47
24497,6432767,F,1,162
24498,6432816,C,0,49
24499,6432967,F,0,151
24500,6433021,C,0,54
24501,6433167,F,0,146
24502,6433369,F,1,202
24503,6433571,F,1,202
24504,6433589,C,1,18
24505,6433776,F,1,187
24506,6433828,C,1,52
24507,6433991,F,1,163
24508,6434194,F,1,203
24509,6434197,C,1,3
24510,6434399,F,0,202
24511,6434401,C,0,2
24512,6437004,C,0,2603
24513,6437204,C,0,200
24514,6437425,C,0,221
24515,6437625,C,0,200
24516,6437932,F,1,307
24517,6438138,F,0,206
24518,6438347,F,0,209
24519,6438547,F,1,200
24520,6438747,F,0,200
24521,6438947,F,1,200
24522,6439158,F,0,211
24523,6439359,F,1,201
24524,6439573,F,1,214
24525,6439778,F,0,205
24526,6440046,F,0,268
24527,6440326,F,0,280
24528,6440434,C,1,108
24529,6440645,C,1,211
24530,6440740,F,0,95
24531,6440903,C,1,163
24532,6441108,C,1,205
24533,6441312,C,0,204
24534,6441512,C,0,200
24535,6442173,C,0,661
24536,6442373,C,0,200
24537,6442625,C,0,252
24538,6445331,F,1,2706
24539,6445423,C,0,92
24540,6445539,F,0,116
24541,6445639,C,1,100
24542,6445751,F,1,112
24543,6445951,F,0,200
24544,6446656,C,1,705
24545,6446728,F,1,72
24546,6446859,C,0,131
24547,6446931,F,0,72
24548,6447065,C,1,134
24549,6447151,F,0,86
24550,6447266,C,1,115
24551,6447351,F,0,85
24552,6447487,C,1,136
24553,6447570,F,0,83
24554,6447699,C,0,129
24555,6447916,C,1,217
24556,6448126,C,1,210
24557,6448337,C,0,211
24558,6448518,F,0,181
24559,6448549,C,0,31
24560,6448760,C,1,211
24561,6448999,C,1,239
24562,6449033,F,0,34
24563,6449208,C,1,175
24564,6449267,F,0,59
24565,6449421,C,1,154
24566,6449478,F,0,57
24567,6449691,F,1,213
24568,6449891,F,0,200
24569,6450109,F,1,218
24570,6450176,C,1,67
24571,6450315,F,1,139
24572,6450385,C,1,70
24573,6450530,F,0,145
24574,6450587,C,1,57
24575,6450737,F,1,150
24576,6450799,C,0,62
24577,6450948,F,1,149
24578,6451005,C,0,57
24579,6451193,F,1,188
24580,6451394,F,1,201
24581,6451612,F,1,218
24582,6452173,F,1,561
24583,6453842,C,1,1669
24584,6455080,C,0,1238
24585,6455678,C,0,598
24586,6455823,F,1,145
24587,6456023,F,1,200
24588,6456231,F,0,208
24589,6456445,F,0,214
24590,6456656,F,0,211
24591,6456877,F,0,221
24592,6457111,F,0,234
24593,6457171,C,1,60
24594,6457452,C,1,281
24595,6457487,F,0,35
24596,6457663,C,1,176
24597,6457868,C,1,205
24598,6458075,C,1,207
24599,6458275,C,0,200
24600,6458476,C,0,201
24601,6458678,C,0,202
24602,6458887,C,1,209
24603,6459088,C,0,201
24604,6459290,C,1,202
24605,6459506,C,0,216
24606,6460205,C,0,699
24607,6460420,C,0,215
24608,6460625,C,1,205
24609,6462196,F,0,1571
24610,6462237,C,0,41
24611,6462407,F,0,170
24612,6462695,F,0,288
24613,6462863,C,0,168
24614,6462904,F,1,41
24615,6463074,C,0,170
24616,6463126,F,1,52
24617,6463276,C,1,150
24618,6463331,F,1,55
24619,6463487,C,0,156
24620,6463573,F,1,86
24621,6463694,C,0,121
24622,6463896,C,0,202
24623,6463927,F,1,31
24624,6464708,C,1,781
24625,6464769,F,1,61
24626,6464922,C,0,153
24627,6465124,C,0,202
24628,6465329,C,0,205
24629,6465533,F,0,204
24630,6465544,C,1,11
24631,6465744,F,0,200
24632,6465752,C,0,8
24633,6465968,C,1,216
24634,6465978,F,0,10
24635,6466191,F,0,213
24636,6466204,C,1,13
24637,6466405,F,1,201
24638,6466606,F,0,201
24639,6466807,F,0,201
24640,6466894,C,1,87
24641,6467008,F,1,114
24642,6467159,C,1,151
24643,6467224,F,1,65
24644,6467426,F,0,202
24645,6467496,C,1,70
24646,6467631,F,0,135
24647,6467701,C,0,70
24648,6467832,F,1,131
24649,6468033,F,1,201
24650,6468233,F,0,200
24651,6468435,F,1,202
24652,6469257,F,1,822
24653,6469642,F,1,385
24654,6469961,F,1,319
24655,6470421,F,0,460
24656,6470471,C,1,50
24657,6472873,C,1,2402
24658,6473084,C,0,211
24659,6473722,C,0,638
24660,6473791,F,1,69
24661,6473926,C,0,135
24662,6474133,C,1,207
24663,6474334,C,1,201
24664,6474536,C,1,202
24665,6474736,C,0,200
24666,6474937,C,1,201
24667,6475138,C,1,201
24668,6475339,C,0,201
24669,6475541,C,1,202
24670,6475742,C,0,201
24671,6475951,C,0,209
24672,6476153,C,1,202
24673,6476365,C,1,212
24674,6476577,C,0,212
24675,6476778,C,1,201
24676,6476982,C,0,204
24677,6477184,C,0,202
24678,6477395,C,0,211
24679,6477596,C,1,201
24680,6478304,C,0,708
24681,6478557,C,1,253
24682,6478759,C,1,202
24683,6478763,F,0,4
24684,6478959,C,1,196
24685,6478966,F,0,7
24686,6479500,F,0,534
24687,6479502,C,0,2
24688,6479712,F,1,210
24689,6479714,C,0,2
24690,6479913,F,1,199
24691,6479915,C,1,2
24692,6480133,C,1,218
24693,6480212,F,1,79
24694,6480341,C,1,129
24695,6480417,F,1,76
24696,6480541,C,1,124
24697,6480689,F,1,148
24698,6480761,C,1,72
24699,6480975,C,0,214
24700,6480980,F,1,5
24701,6481177,C,1,197
24702,6481189,F,0,12
24703,6481389,F,1,200
24704,6481393,C,0,4
24705,6481596,F,0,203
24706,6481794,C,0,198
24707,6481800,F,0,6
24708,6482000,F,1,200
24709,6482729,C,0,729
24710,6482834,F,1,105
24711,6482932,C,0,98
24712,6483034,F,1,102
24713,6483194,C,1,160
24714,6483252,F,1,58
24715,6483455,F,0,203
24716,6483544,C,1,89
24717,6483658,F,0,114
24718,6483781,C,1,123
24719,6483873,F,0,92
24720,6484073,F,0,200
24721,6484273,F,1,200
24722,6484483,F,1,210
24723,6484684,F,0,201
24724,6484884,F,0,200
24725,6485085,F,1,201
24726,6485286,F,0,201
24727,6485486,F,1,200
24728,6485687,F,0,201
24729,6485911,F,1,224
24730,6486219,F,1,308
24731,6486423,F,0,204
24732,6486623,F,0,200
24733,6486677,C,0,54
24734,6486957,C,1,280
24735,6486963,F,1,6
24736,6487163,C,0,200
24737,6487166,F,0,3
24738,6487369,F,1,203
24739,6487587,F,1,218
24740,6489866,C,1,2279
24741,6490078,C,1,212
24742,6490286,C,1,208
24743,6490494,C,0,208
24744,6490694,C,1,200
24745,6490896,C,1,202
24746,6490967,F,1,71
24747,6491096,C,0,129
24748,6491784,F,1,688
24749,6492164,C,0,380
24750,6492364,C,1,200
24751,6492564,C,0,200
24752,6492764,C,1,200
24753,6492973,C,0,209
24754,6493173,C,0,200
24755,6493388,C,1,215
24756,6493594,C,0,206
24757,6493795,C,0,201
24758,6494004,C,1,209
24759,6494222,C,0,218
24760,6494529,C,0,307
24761,6494858,C,1,329
24762,6495060,C,1,202
24763,6495268,C,1,208
24764,6495338,F,0,70
24765,6495480,C,0,142
24766,6495540,F,0,60
24767,6496230,F,0,690
24768,6496232,C,0,2
24769,6496434,C,1,202
24770,6496445,F,1,11
24771,6496646,F,1,201
24772,6496691,C,1,45
24773,6496854,F,0,163
24774,6496956,C,1,102
24775,6497054,F,0,98
24776,6497208,C,1,154
24777,6497255,F,1,47
24778,6497456,C,1,201
24779,6497459,F,1,3
24780,6497666,F,0,207
24781,6497672,C,1,6
24782,6497866,F,1,194
24783,6497881,C,0,15
24784,6498067,F,0,186
24785,6498086,C,1,19
24786,6498273,F,0,187
24787,6498298,C,0,25
24788,6498485,F,0,187
24789,6498556,C,0,71
24790,6498696,F,0,140
24791,6498884,C,0,188
24792,6498906,F,1,22
24793,6499096,C,0,190
24794,6499117,F,1,21
24795,6499305,C,0,188
24796,6499320,F,0,15
24797,6499508,C,0,188
24798,6499527,F,0,19
24799,6499715,C,0,188
24800,6499915,C,1,200
24801,6500116,C,1,201
24802,6500772,C,1,656
24803,6500848,F,1,76
24804,6501051,F,1,203
24805,6501251,F,0,200
24806,6501452,F,0,201
24807,6501654,F,0,202
24808,6501855,F,1,201
24809,6502071,F,1,216
24810,6502276,F,0,205
24811,6502500,F,1,224
24812,6502714,F,1,214
24813,6502915,F,0,201
24814,6503124,F,1,209
24815,6503328,F,1,204
24816,6503460,C,1,132
24817,6503529,F,0,69
24818,6503672,C,1,143
24819,6503734,F,0,62
24820,6503896,C,0,162
24821,6503934,F,0,38
24822,6504135,F,0,201
24823,6504335,F,1,200
24824,6504538,F,0,203
24825,6505312,F,1,774
24826,6505516,F,0,204
24827,6505718,F,0,202
24828,6505927,F,1,209
24829,6506190,F,1,263
24830,6506405,F,1,215
24831,6506712,F,1,307
24832,6506923,F,1,211
24833,6506971,C,1,48
24834,6507251,C,1,280
24835,6507297,F,1,46
24836,6507461,C,1,164
24837,6507671,C,1,210
24838,6507765,F,1,94
24839,6507872,C,1,107
24840,6509190,F,1,1318
24841,6509813,F,0,623
24842,6510174,C,0,361
24843,6510384,C,1,210
24844,6510594,C,0,210
24845,6510806,C,1,212
24846,6511008,C,0,202
24847,6511226,C,0,218
24848,6511518,C,0,292
24849,6511720,C,0,202
24850,6511920,C,0,200
24851,6512001,F,0,81
24852,6512123,C,1,122
24853,6512203,F,0,80
24854,6512324,C,1,121
24855,6512524,C,1,200
24856,6512727,C,1,203
24857,6512944,C,1,217
24858,6512957,F,0,13
24859,6513157,C,1,200
24860,6513167,F,1,10
24861,6513367,F,0,200
24862,6513409,C,1,42
24863,6513578,F,0,169
24864,6513620,C,1,42
24865,6513782,F,1,162
24866,6513833,C,1,51
24867,6513989,F,0,156
24868,6514040,C,0,51
24869,6514192,F,0,152
24870,6514241,C,1,49
24871,6514393,F,0,152
24872,6514453,C,1,60
24873,6514608,F,0,155
24874,6514664,C,0,56
24875,6514821,F,0,157
24876,6514864,C,1,43
24877,6515033,F,0,169
24878,6515071,C,0,38
24879,6515271,C,0,200
24880,6515384,F,0,113
24881,6515479,C,1,95
24882,6515595,F,0,116
24883,6515681,C,0,86
24884,6515806,F,0,125
24885,6515881,C,0,75
24886,6516017,F,1,136
24887,6516081,C,0,64
24888,6516220,F,0,139
24889,6516287,C,0,67
24890,6516532,C,1,245
24891,6516756,C,1,224
24892,6516963,C,1,207
24893,6517015,F,1,52
24894,6517177,C,1,162
24895,6517400,C,1,223
24896,6517603,C,1,203
24897,6517812,C,0,209
24898,6518212,C,0,400
24899,6518796,C,0,584
24900,6519013,F,1,217
24901,6519224,F,1,211
24902,6519542,F,1,318
24903,6519748,F,1,206
24904,6519959,F,1,211
24905,6520160,F,0,201
24906,6520361,F,0,201
24907,6520369,C,1,8
24908,6520568,F,0,199
24909,6520777,F,1,209
24910,6520989,F,0,212
24911,6521190,F,1,201
24912,6521391,F,1,201
24913,6521595,F,0,204
24914,6521795,F,0,200
24915,6521996,F,0,201
24916,6522198,F,1,202
24917,6522399,F,0,201
24918,6522605,F,0,206
24919,6522722,C,1,117
24920,6522812,F,0,90
24921,6522937,C,1,125
24922,6523339,F,1,402
24923,6523539,F,0,200
24924,6523739,F,0,200
24925,6523940,F,0,201
24926,6524043,C,1,103
24927,6524141,F,0,98
24928,6524254,C,1,113
24929,6524342,F,0,88
24930,6524459,C,0,117
24931,6526857,F,0,2398
24932,6527072,F,0,215
24933,6527862,F,1,790
24934,6528307,C,1,445
24935,6528513,C,0,206
24936,6528719,C,0,206
24937,6528923,C,1,204
24938,6529137,C,0,214
24939,6529344,C,1,207
24940,6529588,C,1,244
24941,6529599,F,0,11
24942,6529811,F,0,212
24943,6529858,C,1,47
24944,6530011,F,1,153
24945,6530107,C,1,96
24946,6530223,F,0,116
24947,6530392,C,1,169
24948,6530427,F,0,35
24949,6530614,C,1,187
24950,6530627,F,0,13
24951,6530845,F,0,218
24952,6530860,C,1,15
24953,6531073,C,0,213
24954,6531284,C,0,211
24955,6531497,C,1,213
24956,6531710,C,0,213
24957,6531794,F,0,84
24958,6531935,C,0,141
24959,6532006,F,0,71
24960,6532146,C,0,140
24961,6532238,F,0,92
24962,6532347,C,0,109
24963,6532449,F,0,102
24964,6532553,C,0,104
24965,6532659,F,1,106
24966,6532762,C,1,103
24967,6532863,F,0,101
24968,6533071,F,0,208
24969,6533271,F,1,200
24970,6533472,F,1,201
24971,6533576,C,1,104
24972,6533680,F,1,104
24973,6533788,C,1,108
24974,6533896,F,1,108
24975,6534008,C,1,112
24976,6534117,F,0,109
24977,6536247,C,1,2130
24978,6536449,C,1,202
24979,6536660,C,0,211
24980,6537094,F,1,434
24981,6537296,F,0,202
24982,6537497,F,0,201
24983,6537697,F,0,200
24984,6537900,F,1,203
24985,6538102,F,1,202
24986,6538305,F,1,203
24987,6538512,F,0,207
24988,6538718,F,1,206
24989,6538926,F,0,208
24990,6539137,F,0,211
24991,6539338,F,1,201
24992,6539544,F,0,206
24993,6539756,F,0,212
24994,6539975,F,0,219
24995,6540235,F,0,260
24996,6540317,C,1,82
24997,6540598,C,1,281
24998,6541384,C,1,786
24999,6541628,C,0,244
25000,6541907,C,0,279
25001,6543844,F,0,1937
25002,6544044,F,0,200
25003,6544995,F,0,951
25004,6545226,F,0,231
25005,6545903,C,1,677
25006,6545936,F,1,33
25007,6546116,C,0,180
25008,6546318,C,1,202
25009,6546427,F,0,109
25010,6546532,C,1,105
25011,6546628,F,1,96
25012,6546755,C,1,127
25013,6546844,F,1,89
25014,6547050,F,0,206
25015,6547065,C,1,15
25016,6547250,F,1,185
25017,6547290,C,1,40
25018,6547452,F,0,162
25019,6547509,C,1,57
25020,6547663,F,0,154
25021,6547720,C,1,57
25022,6547934,C,0,214
25023,6548135,C,1,201
25024,6548338,C,0,203
25025,6548549,C,0,211
25026,6548679,F,0,130
25027,6548758,C,0,79
25028,6548913,F,0,155
25029,6548968,C,1,55
25030,6549124,F,0,156
25031,6549183,C,1,59
25032,6549334,F,0,151
25033,6549395,C,1,61
25034,6549547,F,0,152
25035,6549761,F,1,214
25036,6549772,C,0,11
25037,6549968,F,0,196
25038,6549973,C,1,5
25039,6550174,F,1,201
25040,6550176,C,1,2
25041,6550383,F,1,207
25042,6550583,F,1,200
25043,6550790,F,0,207
25044,6550998,F,0,208
25045,6551004,C,1,6
25046,6553616,C,1,2612
25047,6553712,F,1,96
25048,6553820,C,0,108
25049,6554285,C,0,465
25050,6554540,C,0,255
25051,6554786,C,0,246
25052,6555085,F,1,299
25053,6555298,F,0,213
25054,6555499,F,0,201
25055,6555704,F,0,205
25056,6555905,F,0,201
25057,6556105,F,0,200
25058,6556305,F,0,200
25059,6556507,F,0,202
25060,6556719,F,0,212
25061,6556985,F,0,266
25062,6557139,C,1,154
25063,6557350,C,1,211
25064,6557560,C,1,210
25065,6557766,C,1,206
25066,6557966,C,0,200
25067,6558168,C,1,202
25068,6558387,C,1,219
25069,6558591,C,1,204
25070,6559431,C,0,840
25071,6559767,C,0,336
25072,6561941,F,1,2174
25073,6561993,C,0,52
25074,6562151,F,0,158
25075,6562206,C,1,55
25076,6562362,F,1,156
25077,6562562,F,0,200
25078,6562764,F,0,202
25079,6562870,C,0,106
25080,6562976,F,1,106
25081,6563078,C,0,102
25082,6563191,F,1,113
25083,6563279,C,0,88
25084,6563909,C,1,630
25085,6563974,F,1,65
25086,6564115,C,0,141
25087,6564178,F,1,63
25088,6564332,C,0,154
25089,6564547,C,0,215
25090,6564759,C,0,212
25091,6564972,C,1,213
25092,6565183,C,0,211
25093,6565397,C,1,214
25094,6565606,C,1,209
25095,6565619,F,0,13
25096,6565820,C,1,201
25097,6565831,F,0,11
25098,6566031,C,1,200
25099,6566065,F,0,34
25100,6566267,C,1,202
25101,6566277,F,0,10
25102,6566493,F,1,216
25103,6566632,C,1,139
25104,6566693,F,0,61
25105,6566860,C,1,167
25106,6566896,F,0,36
25107,6567107,F,1,211
25108,6567178,C,1,71
25109,6567326,F,1,148
25110,6567528,F,1,202
25111,6567605,C,1,77
25112,6567738,F,1,133
25113,6567810,C,0,72
25114,6568466,F,1,656
25115,6568687,F,1,221
25116,6568890,F,0,203
25117,6569120,F,1,230
25118,6570252,F,1,1132
25119,6570254,C,1,2
25120,6570459,F,0,205
25121,6570461,C,0,2
25122,6572317,C,0,1856
25123,6572919,C,0,602
25124,6573070,F,1,151
25125,6573139,C,1,69
25126,6573270,F,0,131
25127,6573447,C,1,177
25128,6573504,F,0,57
25129,6573716,F,0,212
25130,6573800,C,1,84
25131,6574033,C,1,233
25132,6574270,C,1,237
25133,6574476,C,0,206
25134,6574677,C,0,201
25135,6574877,C,0,200
25136,6575077,C,0,200
25137,6575283,C,1,206
25138,6575484,C,0,201
25139,6575685,C,1,201
25140,6575887,C,0,202
25141,6576094,C,0,207
25142,6576294,C,0,200
25143,6576498,C,0,204
25144,6576698,C,0,200
25145,6577449,C,1,751
25146,6578665,F,0,1216
25147,6578667,C,0,2
25148,6578865,F,0,198
25149,6578867,C,0,2
25150,6579440,F,0,573
25151,6579539,C,0,99
25152,6579643,F,0,104
25153,6579754,C,1,111
25154,6579858,F,0,104
25155,6579967,C,0,109
25156,6580183,C,0,216
25157,6580388,C,0,205
25158,6580589,C,0,201
25159,6580717,F,1,128
25160,6580791,C,0,74
25161,6580983,F,1,192
25162,6580991,C,1,8
25163,6581192,F,0,201
25164,6581207,C,0,15
25165,6581939,C,0,732
25166,6581999,F,1,60
25167,6582141,C,0,142
25168,6582220,F,0,79
25169,6582344,C,0,124
25170,6582557,C,0,213
25171,6582714,F,0,157
25172,6582771,C,1,57
25173,6582925,F,0,154
25174,6583011,C,1,86
25175,6583142,F,0,131
25176,6583344,F,0,202
25177,6583430,C,1,86
25178,6583544,F,1,114
25179,6583637,C,1,93
25180,6583753,F,1,116
25181,6583971,F,1,218
25182,6584176,F,0,205
25183,6584188,C,1,12
25184,6584376,F,1,188
25185,6584577,F,0,201
25186,6584777,F,1,200
25187,6584978,F,0,201
25188,6585182,F,0,204
25189,6585392,F,1,210
25190,6585610,F,1,218
25191,6585818,F,0,208
25192,6585876,C,0,58
25193,6586515,F,0,639
25194,6586716,F,1,201
25195,6586924,F,0,208
25196,6587154,F,0,230
25197,6587208,C,1,54
25198,6589572,C,1,2364
25199,6589782,C,1,210
25200,6589993,C,1,211
25201,6590201,C,1,208
25202,6590966,C,0,765
25203,6591026,F,1,60
25204,6591169,C,0,143
25205,6591375,C,0,206
25206,6591577,C,0,202
25207,6591778,C,0,201
25208,6591980,C,0,202
25209,6592180,C,1,200
25210,6592381,C,1,201
25211,6592581,C,0,200
25212,6592784,C,1,203
25213,6592984,C,1,200
25214,6593186,C,0,202
25215,6593390,C,0,204
25216,6593599,C,0,209
25217,6593804,C,1,205
25218,6594017,C,0,213
25219,6594232,C,1,215
25220,6594512,C,0,280
25221,6594840,C,0,328
25222,6595480,C,1,640
25223,6595681,C,1,201
25224,6595881,C,0,200
25225,6596082,C,1,201
25226,6596245,F,0,163
25227,6596286,C,0,41
25228,6596451,F,0,165
25229,6596501,C,1,50
25230,6596672,F,0,171
25231,6596703,C,1,31
25232,6596888,F,1,185
25233,6596941,C,1,53
25234,6597092,F,1,151
25235,6597291,C,1,199
25236,6597435,F,1,144
25237,6597508,C,1,73
25238,6597678,F,1,170
25239,6597709,C,1,31
25240,6597885,F,0,176
25241,6597909,C,0,24
25242,6598089,F,1,180
25243,6598115,C,0,26
25244,6598295,F,0,180
25245,6598326,C,0,31
25246,6598496,F,0,170
25247,6598585,C,0,89
25248,6598701,F,1,116
25249,6598819,C,0,118
25250,6598903,F,0,84
25251,6599029,C,0,126
25252,6599107,F,0,78
25253,6599239,C,0,132
25254,6599319,F,0,80
25255,6599980,C,1,661
25256,6600071,F,1,91
25257,6600199,C,1,128
25258,6600271,F,0,72
25259,6600462,C,1,191
25260,6600473,F,1,11
25261,6600683,C,1,210
25262,6600687,F,0,4
25263,6600884,C,1,197
25264,6600895,F,1,11
25265,6601099,F,1,204
25266,6601299,F,1,200
25267,6601500,F,1,201
25268,6601709,F,1,209
25269,6601910,F,1,201
25270,6602111,F,1,201
25271,6602335,F,1,224
25272,6602542,F,1,207
25273,6602742,F,1,200
25274,6602942,F,1,200
25275,6603179,F,0,237
25276,6603385,F,0,206
25277,6603588,F,1,203
25278,6603790,F,0,202
25279,6603886,C,0,96
25280,6604530,F,1,644
25281,6604745,F,1,215
25282,6604947,F,1,202
25283,6605165,F,1,218
25284,6605396,F,1,231
25285,6606835,C,1,1439
25286,6607046,C,1,211
25287,6607232,F,1,186
25288,6607256,C,1,24
25289,6607463,C,0,207
25290,6607608,F,1,145
25291,6607664,C,1,56
25292,6607815,F,0,151
25293,6608290,F,0,475
25294,6609016,F,1,726
25295,6609432,C,0,416
25296,6609632,C,1,200
25297,6609833,C,1,201
25298,6610034,C,0,201
25299,6610239,C,1,205
25300,6610448,C,1,209
25301,6610661,C,0,213
25302,6610875,C,1,214
25303,6611197,C,0,322
25304,6611496,C,0,299
25305,6611706,C,1,210
25306,6611922,C,1,216
25307,6612133,C,1,211
25308,6612208,F,0,75
25309,6612350,C,0,142
25310,6612553,C,1,203
25311,6612760,C,1,207
25312,6612999,F,0,239
25313,6613024,C,0,25
25314,6613201,F,1,177
25315,6613227,C,1,26
25316,6613405,F,0,178
25317,6613433,C,0,28
25318,6613605,F,1,172
25319,6613808,F,1,203
25320,6613972,C,1,164
25321,6614014,F,0,42
25322,6614217,F,0,203
25323,6614287,C,1,70
25324,6614420,F,1,133
25325,6614495,C,0,75
25326,6614630,F,0,135
25327,6614695,C,0,65
25328,6614842,F,0,147
25329,6614896,C,0,54
25330,6615054,F,0,158
25331,6615101,C,0,47
25332,6615265,F,0,164
25333,6615314,C,0,49
25334,6615476,F,0,162
25335,6615524,C,0,48
25336,6615687,F,0,163
25337,6615735,C,0,48
25338,6615897,F,1,162
25339,6615945,C,0,48
25340,6616101,F,0,156
25341,6616149,C,0,48
25342,6616310,F,1,161
25343,6616355,C,0,45
25344,6616577,C,0,222
25345,6616777,C,0,200
25346,6616881,F,1,104
25347,6616982,C,0,101
25348,6617199,C,0,217
25349,6617399,C,1,200
25350,6617643,C,0,244
25351,6618016,C,1,373
25352,6618341,F,1,325
25353,6618542,F,0,201
25354,6618747,F,0,205
25355,6618953,F,0,206
